loc,add_loc,del_loc,com_num,fix_com_num,past_bug_ids,post_bug_ids,hcm,dev_total,dev_minor,dev_major,dev_ownership,period,avg_period,max_interval,min_interval,spatial,timing,faulty,file
15,5,5,3,0,0,0,0.000675817132447477,2,0,2,0.666666666666667,2874,958,2354,49,2,0,n,"src/main/org/apache/tools/ant/taskdefs/condition/Contains.java"
15,29,25,8,0,0,0,0.00653193132998065,5,2,3,0.25,3401,425,971,1,6,5,n,"src/main/org/apache/tools/ant/taskdefs/optional/jlink/ClassNameReader.java"
47,7,8,7,0,0,1,0.004030233873223,4,2,2,0.428571428571429,2715,387,1146,0,3,1,y,"src/main/org/apache/tools/ant/types/optional/image/Rotate.java"
89,26,15,4,0,0,0,0.000646648755359602,3,0,3,0.5,2167,541,1409,0,1,0,n,"src/main/org/apache/tools/ant/taskdefs/cvslib/CvsVersion.java"
24,22,19,5,0,0,0,0.00278931620607479,5,0,5,0.2,2819,563,1001,14,4,0,n,"src/main/org/apache/tools/ant/taskdefs/cvslib/CvsTagEntry.java"
46,0,0,1,0,0,0,0.000258252583790574,1,0,1,1,2920,2920,2920,2920,0,0,n,"proposal/sandbox/clearcase/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMklabel.java"
28,18,35,12,0,0,0,0.00442947196061618,4,2,2,0.416666666666667,1686,140,742,0,8,1,n,"src/main/org/apache/tools/ant/types/resources/Sort.java"
49,0,0,1,0,0,0,0.000258252583790574,1,0,1,1,2920,2920,2920,2920,0,0,n,"proposal/sandbox/clearcase/src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCCheckout.java"
12,8,4,6,1,1,0,0.00258751062129807,3,2,1,0.666666666666667,3082,513,1490,0,6,2,n,"src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Reopen.java"
258,190,56,35,5,3,1,0.0343494560795823,7,6,1,0.571428571428571,3462,98,717,0,35,14,y,"src/main/org/apache/tools/ant/taskdefs/AntStructure.java"
147,116,39,21,3,2,1,0.0072586172622976,8,7,1,0.428571428571429,3343,159,922,0,21,6,y,"src/main/org/apache/tools/ant/taskdefs/optional/net/TelnetTask.java"
240,186,58,21,5,2,0,0.00486111997075847,3,2,1,0.904761904761905,2476,117,1169,0,21,3,n,"src/main/org/apache/tools/ant/taskdefs/Sync.java"
